filing_id,investment_of_money,common_enterprise,expectation_of_profits,efforts_of_others,howey_discussed,key_quotes
721,satisfied,alleged,alleged,alleged,1,"[""investment contracts, and \ntherefore were securities whose offer or sale required registration with the SEC unless an \nexemption from registration was available."",""investment \ncontracts and thus securities."",""Investment Contracts, And These \nOffers And Sales Of Securities Were Not Registered With The SEC \n131."",""investment contracts, or securities, \nthrough Hydrogen’s bounty programs and employee compensation, and through Defendants’ \noffers and sales of Hydro in the crypto asset trading market."",""investment contracts through \ncrypto asset trading platforms."",""investment of money, in a common enterprise, with a \nreasonable expectation of profit derived from the efforts of others."",""common enterprise, with a \nreasonable expectation of profit derived from the efforts of others."",""common enterprise because their fortunes \nwere tied to those of other Hydro investors, and to those of Hydrogen and Kane.""]"
722,alleged,not_discussed,not_discussed,not_discussed,1,"[""investment contracts in California through general solicitations on its website."",""investment contracts as “Investment Plans."",""investment \ncontracts known as Investment Plans, unless and until the qualification requirements of the CSL have \nbeen met."",""investment contracts known as Investment Plans, by means of any written or oral \ncommunication which includes an untrue statement of a material fact or omits to state a material fact \nnecessary in order to make the statements made, in the light of the circumstances under which they \nwere made, not misleading.""]"
723,alleged,not_discussed,not_discussed,not_discussed,1,"[""investment contracts in California through general solicitations on its website."",""investment contracts as “Investment Plans."",""investment \ncontracts known as Investment Plans, unless and until the qualification requirements of the CSL have \nbeen met."",""investment contracts known as Investment Plans, by means of any written or oral \ncommunication which includes an untrue statement of a material fact or omits to state a material fact \nnecessary in order to make the statements made, in the light of the circumstances under which they \nwere made, not misleading.""]"
724,alleged,not_discussed,not_discussed,not_discussed,1,"[""investment contracts in California through general solicitations on its website."",""investment contracts as “Investment Plans."",""investment contracts known as Investment Plans, unless and until the qualification requirements of \nthe CSL have been met."",""investment contracts known as Investment Plans, by means of any written or oral \ncommunication which includes an untrue statement of a material fact or omits to state a material fact \nnecessary in order to make the statements made, in the light of the circumstances under which they \nwere made, not misleading.""]"
725,alleged,not_discussed,not_discussed,not_discussed,1,"[""investment contracts in California through general solicitations on its website."",""investment contracts as “Investments."",""investment contracts known as Investments, \nunless and until the qualification requirements of the CSL have been met."",""investment contracts known as \nInvestments, by means of any written or oral communication which includes an untrue statement of a \nmaterial fact or omits to state a material fact necessary in order to make the statements made, in the \nlight of the circumstances under which they were made, not misleading.""]"
726,alleged,not_discussed,not_discussed,not_discussed,1,"[""investment contracts in California through general solicitations on its website."",""investment contracts as “Investment Plans."",""investment contracts known as Investment Plans, unless and until the qualification requirements of \nthe CSL have been met."",""investment contracts known as Investment Plans, by means of any written or oral \ncommunication which includes an untrue statement of a material fact or omits to state a material fact \nnecessary in order to make the statements made, in the light of the circumstances under which they \nwere made, not misleading.""]"
727,alleged,not_discussed,not_discussed,not_discussed,1,"[""investment contracts in California through general solicitations on its website."",""investment contracts as “Investment Plans."",""investment contracts known as Investment Plans, unless and until the qualification requirements of \nthe CSL have been met."",""investment contracts known as Investment Plans, by means of any written or oral \ncommunication which includes an untrue statement of a material fact or omits to state a material fact \nnecessary in order to make the statements made, in the light of the circumstances under which they \nwere made, not misleading.""]"
728,alleged,not_discussed,not_discussed,not_discussed,1,"[""investment contracts in California through general solicitations on its website."",""investment contracts as “Packs”   and/or “Packages” (collectively, “Packs”)."",""investment contracts known as Packs or Packages, unless and until the qualification requirements of \nthe CSL have been met."",""investment contracts known as Packs or Packages, by means of any written or oral \ncommunication which includes an untrue statement of a material fact or omits to state a material fact \nnecessary in order to make the statements made, in the light of the circumstances under which they \nwere made, not misleading.""]"
729,alleged,not_discussed,not_discussed,not_discussed,1,"[""investment contracts in California through general solicitations on its website."",""investment contracts as “Investment Plans."",""investment contracts known as Investment Plans, unless and until the qualification requirements of \nthe CSL have been met."",""investment contracts known as Investment Plans, by means of any written or oral \ncommunication which includes an untrue statement of a material fact or omits to state a material fact \nnecessary in order to make the statements made, in the light of the circumstances under which they \nwere made, not misleading.""]"
730,alleged,not_discussed,not_discussed,not_discussed,1,"[""investment contracts in California through general solicitations on its website."",""investment contracts as “Investments."",""investment contracts, unless and until the qualification \nrequirements of the CSL have been met."",""investment contracts, by means \nof any written or oral communication which includes an untrue statement of a material fact or omits \nto state a material fact necessary in order to make the statements made, in the light of the \ncircumstances under which they were made, not misleading.""]"
731,not_discussed,not_discussed,not_discussed,not_discussed,1,"[""investment contracts in California."",""investment contracts as \n“Investment Packages."",""investment contracts known as Investment Package, unless and until the qualification requirements \nof the CSL have been met.""]"
732,alleged,not_discussed,not_discussed,not_discussed,1,"[""investment contracts in California through general solicitations on its website."",""investment contracts as “Investment Packages."",""investment \ncontracts known as Investment Packages, unless and until the qualification requirements of the CSL \nhave been met."",""investment contracts known as Investment Packages, by means of any written or oral \ncommunication which includes an untrue statement of a material fact or omits to state a material fact \nnecessary in order to make the statements made, in the light of the circumstances under which they \nwere made, not misleading.""]"
733,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
734,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
735,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
736,alleged,alleged,alleged,alleged,1,"[""Investment   contracts   are   investments   by   \nindividuals of money in a common enterprise, with a reasonable expectation of profits or returns \nderived  from  the  entrepreneurial  or  managerial  efforts  of  others."",""common enterprise, with a reasonable expectation of profits or returns \nderived  from  the  entrepreneurial  or  managerial  efforts  of  others."",""expectation of profits or returns \nderived  from  the  entrepreneurial  or  managerial  efforts  of  others."",""expectation  of  profits  from  their  \ninvestment in a common enterprise.""]"
737,alleged,alleged,alleged,alleged,1,"[""investment contracts, and therefore securities, pursuant to the test laid out by the U.""]"
738,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
739,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
740,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
741,alleged,not_discussed,alleged,not_discussed,1,"[""investment \ncontracts in purported digital asset businesses from at least four persons he had known while \nworking as a registered representative (the “Investors”)."",""investment contracts offered and sold by Edelman were securities."",""investment contracts, by the use of the means or instruments of transportation \nor communication in interstate commerce or by use of the mails: \na."",""investment contracts, knowingly or recklessly:  \na.""]"
742,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
743,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
744,alleged,alleged,alleged,alleged,1,"[""Howey test,”  derived  from  the  Supreme\nCourt’s  seminal  1946  decision  in  Securities \nand Exchange Commission v."",""Howey  test  applies\nto offerings of digital assets."",""Howey, and \ntherefore an offering of securities."",""Howey  provides  a  clearly  expressed  test  for  \ndetermining  what  constitutes  an  investment  \ncontract,  and  an  extensive  body  of  case  law  \nprovides guidance on how to apply that test to \na variety of factual scenarios."",""investment  \ncontract,” as well as other instruments such as \nstocks, bonds, and transferable shares."",""investment  contract”  exists  if  there  is  an  \ninvestment  of  money  in  a  common  enterprise\nwith an expectation of profits derived from the \nefforts of others."",""investment contract under Howey, and \ntherefore an offering of securities."",""investment  contract”  was  unconstitutionally\nvague  as  applied  to  Kik,  the  court  stated  that\n“Howey  provides  a  clearly  expressed  test  for  \ndetermining  what  constitutes  an  investment  \ncontract,  and  an  extensive  body  of  case  law  \nprovides guidance on how to apply that test to \na variety of factual scenarios.""]"
